step,loss,learning_rate,elapsed_s
557,1.614000,1.07e-04,1359.2
558,1.559800,1.07e-04,1361.6
559,1.720000,1.07e-04,1364.1
560,2.068100,1.08e-04,1366.5
561,1.481200,1.08e-04,1368.9
562,1.657200,1.08e-04,1371.4
563,1.938900,1.08e-04,1373.8
564,1.636500,1.08e-04,1376.2
565,1.685700,1.09e-04,1378.7
566,1.728100,1.09e-04,1381.1
567,1.723500,1.09e-04,1383.5
568,1.711700,1.09e-04,1386.0
569,1.614200,1.09e-04,1388.4
570,1.793300,1.09e-04,1390.8
571,1.764200,1.10e-04,1393.3
572,1.718400,1.10e-04,1395.7
573,1.852600,1.10e-04,1398.1
574,1.903500,1.10e-04,1400.6
575,1.904100,1.10e-04,1403.0
576,1.640000,1.11e-04,1405.4
577,1.705500,1.11e-04,1407.9
578,1.715600,1.11e-04,1410.3
579,1.558900,1.11e-04,1412.7
580,1.971900,1.11e-04,1415.2
581,1.686700,1.12e-04,1417.6
582,1.448300,1.12e-04,1420.1
583,1.727100,1.12e-04,1422.5
584,1.678700,1.12e-04,1424.9
585,1.690500,1.12e-04,1427.4
586,1.590400,1.13e-04,1429.8
587,1.779100,1.13e-04,1432.2
588,1.725400,1.13e-04,1434.7
589,1.700800,1.13e-04,1437.1
590,2.028700,1.13e-04,1439.6
591,1.769700,1.14e-04,1442.0
592,1.429400,1.14e-04,1444.4
593,1.960000,1.14e-04,1446.9
594,1.565300,1.14e-04,1449.3
595,1.993100,1.14e-04,1451.7
596,1.507600,1.14e-04,1454.2
597,1.667200,1.15e-04,1456.6
598,1.493000,1.15e-04,1459.0
599,1.971700,1.15e-04,1461.5
600,1.418100,1.15e-04,1463.9
601,1.722000,1.15e-04,1466.3
602,1.692500,1.16e-04,1468.8
603,1.882800,1.16e-04,1471.2
604,1.778900,1.16e-04,1473.6
605,1.617800,1.16e-04,1476.2
606,1.672300,1.16e-04,1478.6
607,1.657800,1.17e-04,1481.0
608,1.712300,1.17e-04,1483.5
609,1.660900,1.17e-04,1485.9
610,2.024800,1.17e-04,1488.4
611,1.711200,1.17e-04,1490.8
612,1.688900,1.18e-04,1493.2
613,1.580800,1.18e-04,1495.6
614,1.736200,1.18e-04,1498.1
615,1.797500,1.18e-04,1500.6
616,1.597300,1.18e-04,1503.0
617,1.879200,1.19e-04,1505.4
618,1.824300,1.19e-04,1507.9
619,1.585900,1.19e-04,1510.3
620,1.670400,1.19e-04,1512.7
621,1.788000,1.19e-04,1515.2
622,1.764700,1.19e-04,1517.6
623,1.707700,1.20e-04,1520.0
624,1.629600,1.20e-04,1522.4
625,2.403000,1.20e-04,1525.0
626,1.766200,1.20e-04,1527.7
627,1.629800,1.20e-04,1530.1
628,1.676000,1.21e-04,1532.6
629,1.560400,1.21e-04,1535.0
630,1.693600,1.21e-04,1537.5
631,1.624100,1.21e-04,1539.9
632,1.699100,1.21e-04,1542.3
633,1.558200,1.22e-04,1544.8
634,1.612600,1.22e-04,1547.2
635,1.551800,1.22e-04,1549.6
636,1.591900,1.22e-04,1552.1
637,1.762000,1.22e-04,1554.5
638,1.675000,1.23e-04,1557.0
639,1.702500,1.23e-04,1559.4
640,1.575500,1.23e-04,1561.8
641,1.829800,1.23e-04,1564.3
642,1.650100,1.23e-04,1566.7
643,1.532200,1.23e-04,1569.2
644,1.612600,1.24e-04,1571.6
645,1.613800,1.24e-04,1574.0
646,1.641500,1.24e-04,1576.5
647,1.744600,1.24e-04,1578.9
648,1.684700,1.24e-04,1581.3
649,1.530000,1.25e-04,1583.8
650,1.726000,1.25e-04,1586.2
651,1.640400,1.25e-04,1588.7
652,1.710700,1.25e-04,1591.1
653,1.621400,1.25e-04,1593.6
654,1.531300,1.26e-04,1596.0
655,1.764700,1.26e-04,1598.5
656,1.608000,1.26e-04,1600.9
657,1.652100,1.26e-04,1603.3
658,1.645900,1.26e-04,1605.8
659,1.636400,1.27e-04,1608.2
660,1.638500,1.27e-04,1610.6
661,1.712000,1.27e-04,1613.1
662,1.566200,1.27e-04,1615.5
663,1.689500,1.27e-04,1618.0
664,1.718500,1.28e-04,1620.4
665,1.578900,1.28e-04,1622.8
666,1.693100,1.28e-04,1625.3
667,1.587700,1.28e-04,1627.7
668,1.645000,1.28e-04,1630.2
669,1.649100,1.28e-04,1632.6
670,1.622300,1.29e-04,1635.1
671,1.637600,1.29e-04,1637.5
672,1.629900,1.29e-04,1639.9
673,1.643400,1.29e-04,1642.4
674,1.609300,1.29e-04,1644.8
675,1.530400,1.30e-04,1647.3
676,1.555300,1.30e-04,1649.7
677,1.681400,1.30e-04,1652.2
678,1.725600,1.30e-04,1654.6
679,1.611600,1.30e-04,1657.0
680,1.460900,1.31e-04,1659.4
681,1.648000,1.31e-04,1661.9
682,1.674400,1.31e-04,1664.3
683,1.542500,1.31e-04,1666.7
684,1.678900,1.31e-04,1669.2
685,1.601100,1.32e-04,1671.6
686,1.497400,1.32e-04,1674.1
687,1.720500,1.32e-04,1676.5
688,1.518700,1.32e-04,1678.9
689,1.697600,1.32e-04,1681.4
690,1.607200,1.33e-04,1683.8
691,1.542000,1.33e-04,1686.2
692,1.568600,1.33e-04,1688.7
693,1.799800,1.33e-04,1691.1
694,1.635700,1.33e-04,1693.5
695,1.712200,1.33e-04,1696.0
696,1.627000,1.34e-04,1698.4
697,1.630300,1.34e-04,1700.9
698,1.532500,1.34e-04,1703.3
699,1.641400,1.34e-04,1705.7
700,1.554300,1.34e-04,1708.2
701,1.666100,1.35e-04,1710.6
702,1.593100,1.35e-04,1713.1
703,1.698800,1.35e-04,1715.5
704,1.644100,1.35e-04,1717.9
705,1.637400,1.35e-04,1720.4
706,1.574200,1.36e-04,1722.8
707,1.701900,1.36e-04,1725.2
708,1.566100,1.36e-04,1727.7
709,1.597000,1.36e-04,1730.1
710,1.529500,1.36e-04,1732.5
711,1.602200,1.37e-04,1735.0
712,1.763700,1.37e-04,1737.4
713,1.525600,1.37e-04,1739.8
714,1.665700,1.37e-04,1742.3
715,1.713000,1.37e-04,1744.7
716,1.755600,1.38e-04,1747.1
717,1.601800,1.38e-04,1749.6
718,1.589800,1.38e-04,1752.0
719,1.610100,1.38e-04,1754.4
720,1.653400,1.38e-04,1756.9
721,1.585400,1.38e-04,1759.3
722,1.642300,1.39e-04,1761.7
723,1.565800,1.39e-04,1764.2
724,1.751700,1.39e-04,1766.6
725,1.572700,1.39e-04,1769.1
726,1.614000,1.39e-04,1771.5
727,1.642800,1.40e-04,1773.9
728,1.513600,1.40e-04,1776.4
729,1.476900,1.40e-04,1778.8
730,1.766700,1.40e-04,1781.3
731,1.663300,1.40e-04,1783.7
732,1.624400,1.41e-04,1786.1
733,1.660600,1.41e-04,1788.6
734,1.614400,1.41e-04,1791.0
735,1.695500,1.41e-04,1793.4
736,1.578100,1.41e-04,1795.9
737,1.621100,1.42e-04,1798.3
738,1.557400,1.42e-04,1800.8
739,1.556700,1.42e-04,1803.2
740,1.664400,1.42e-04,1805.6
741,1.684100,1.42e-04,1808.1
742,1.645500,1.43e-04,1810.5
743,1.649000,1.43e-04,1813.0
744,1.565900,1.43e-04,1815.4
745,1.520100,1.43e-04,1817.9
746,1.670100,1.43e-04,1820.3
747,1.647500,1.43e-04,1822.7
748,1.553200,1.44e-04,1825.2
749,1.568300,1.44e-04,1827.6
750,1.719700,1.44e-04,1830.0
751,1.511900,1.44e-04,1832.5
